Volatility 3 Framework 2.7.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
1156	svchost.exe	0xfa8000cab5b0	0x388	Event	0x100001	MaximumCommitCondition
1156	svchost.exe	0xfa8002d4cc80	0x38c	EtwRegistration	0x804	
1156	svchost.exe	0xfa8002cd2420	0x390	File	0x120089	\Device\HarddiskVolume2\Windows\Registration\R000000000006.clb
1156	svchost.exe	0xf8a0011abcd0	0x394	Section	0xf0005	
1156	svchost.exe	0xfa8002d29fe0	0x398	Event	0x1f0003	
1156	svchost.exe	0xfa8002d48e60	0x39c	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002d2ffe0	0x3a0	Event	0x1f0003	
1156	svchost.exe	0xfa8002d1ffe0	0x3a4	Event	0x1f0003	
1156	svchost.exe	0xfa8002259420	0x3a8	Event	0x1f0003	
1156	svchost.exe	0xfa8002d88a90	0x3ac	Event	0x1f0003	
1156	svchost.exe	0xfa8002d40060	0x3b0	Thread	0x1fffff	Tid 1368 Pid 1156
1156	svchost.exe	0xfa8002d3bc70	0x3b4	Event	0x1f0003	
1156	svchost.exe	0xfa8002d1ffe0	0x3b8	Event	0x1f0003	
1156	svchost.exe	0xfa8002d70c10	0x3bc	ALPC Port	0x1f0001	WDI_{fc82299c-631d-4797-aab8-5ef0082ecbd7}
1156	svchost.exe	0xfa8002d5bb80	0x3c0	Event	0x1f0003	
1156	svchost.exe	0xfa8002d73b90	0x3c4	Event	0x1f0003	
1156	svchost.exe	0xfa8002d5bc10	0x3c8	EtwConsumer	0x400	
1156	svchost.exe	0xfa8002e43210	0x3cc	Semaphore	0x100003	
1156	svchost.exe	0xfa8002e44a80	0x3d0	Semaphore	0x100003	
1156	svchost.exe	0xfa8002e44a00	0x3d4	Event	0x1f0003	
1156	svchost.exe	0xfa8002e448c0	0x3d8	File	0x100003	\Device\KsecDD
1156	svchost.exe	0xfa8002cf6060	0x3e0	Thread	0x1fffff	Tid 1200 Pid 1156
1156	svchost.exe	0xfa8002e5fa60	0x3e8	Event	0x1f0003	
1156	svchost.exe	0xfa8002f008d0	0x3ec	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002effb50	0x3f0	Thread	0x1fffff	Tid 1696 Pid 1156
1156	svchost.exe	0xfa8002f019c0	0x3f4	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002f54e60	0x3f8	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002f54b40	0x3fc	Event	0x1f0003	
1156	svchost.exe	0xfa8002f54ac0	0x404	Event	0x100003	
1156	svchost.exe	0xfa8002f563d0	0x408	EtwRegistration	0x804	
1156	svchost.exe	0xfa8002f5e780	0x40c	EtwRegistration	0x804	
1156	svchost.exe	0xfa8002f62090	0x410	ALPC Port	0x1f0001	OLEAD8A6FEE87A64DA4AFB3120D9160
1156	svchost.exe	0xfa8002f499e0	0x414	Event	0x1f0003	
1156	svchost.exe	0xfa8002f61280	0x41c	Event	0x100003	
1156	svchost.exe	0xfa8002ef3dc0	0x420	Event	0x1f0003	BFE_Notify_Event_{e38a8b6e-7b25-41a5-8e3d-dd6aec42c556}
1156	svchost.exe	0xfa8002f66760	0x424	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002f66cf0	0x428	Event	0x1f0003	
1156	svchost.exe	0xfa8002f6a070	0x42c	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002f68150	0x430	Event	0x1f0003	
1156	svchost.exe	0xfa8002f66aa0	0x434	EtwRegistration	0x804	
1156	svchost.exe	0xfa8002f64c30	0x438	Event	0x100003	
1156	svchost.exe	0xfa8002f60e60	0x43c	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8001dfd170	0x440	Thread	0x1fffff	Tid 3280 Pid 1156
1156	svchost.exe	0xfa8002f61300	0x444	Event	0x1f0003	
1156	svchost.exe	0xfa8002d3a060	0x448	Thread	0x1fffff	Tid 1332 Pid 1156
1156	svchost.exe	0xfa8002f6a300	0x44c	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002f6b7a0	0x450	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002f6b590	0x454	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002f65410	0x458	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002f65b20	0x45c	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002f67c50	0x460	Event	0x1f0003	
1156	svchost.exe	0xfa8002f6a8d0	0x464	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8001aa8e80	0x46c	Event	0x100000	TermSrvReadyEvent
1156	svchost.exe	0xf8a0015258c0	0x478	Section	0xf0007	ASqmManifestVersion
1156	svchost.exe	0xfa8002d13370	0x47c	Thread	0x1fffff	Tid 1232 Pid 1156
1156	svchost.exe	0xfa8002f7f320	0x480	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002f81e60	0x484	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002d3a060	0x488	Thread	0x10	Tid 1332 Pid 1156
1156	svchost.exe	0xfa8002f6a740	0x490	Event	0x1f0003	
1156	svchost.exe	0xfa8002fdebb0	0x494	Event	0x100003	
1156	svchost.exe	0xf8a0013aa810	0x498	Directory	0xf000f	
1156	svchost.exe	0xfa800301df90	0x49c	EtwRegistration	0x804	
1156	svchost.exe	0xfa8002fb2c20	0x4a0	Event	0x1f0003	
1156	svchost.exe	0xfa800301cb20	0x4a4	Event	0x1f0003	
1156	svchost.exe	0xfa8002d13370	0x4a8	Thread	0x1fffff	Tid 1232 Pid 1156
1156	svchost.exe	0xfa800301cbc0	0x4ac	Event	0x1f0003	ASqmManifestLoadEvent
1156	svchost.exe	0xfa800301caa0	0x4b0	Event	0x1f0003	
1156	svchost.exe	0xf8a00153f9b0	0x4b4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SQMCLIENT\WINDOWS\ADAPTIVESQM\MANIFESTINFO
1156	svchost.exe	0xfa800301d9e0	0x4b8	Thread	0x1fffff	Tid 1676 Pid 1156
1156	svchost.exe	0xfa80027cbfe0	0x4bc	Event	0x1f0003	
1156	svchost.exe	0xfa800301d740	0x4c0	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8003015710	0x4c4	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa800212d540	0x4c8	EtwRegistration	0x804	
1156	svchost.exe	0xfa8002f8d210	0x4cc	Event	0x1f0003	
1156	svchost.exe	0xfa8003013b80	0x4d8	Event	0x1f0003	
1156	svchost.exe	0xfa8000cab630	0x4dc	Event	0x100001	HighCommitCondition
1156	svchost.exe	0xfa800212c590	0x4e8	EtwRegistration	0x804	
1156	svchost.exe	0xfa8003008e60	0x4ec	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8003009330	0x4f0	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa800212c670	0x4f4	EtwRegistration	0x804	
1156	svchost.exe	0xfa8000dea1c0	0x4f8	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa800212ca30	0x4fc	Timer	0x1f0003	
1156	svchost.exe	0xfa800212c380	0x500	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8002adbb00	0x504	Process	0x100000	lsass.exe Pid 516
1156	svchost.exe	0xfa800306d270	0x508	Event	0x100003	
1156	svchost.exe	0xfa8000cab6b0	0x50c	Event	0x100001	LowCommitCondition
1156	svchost.exe	0xfa8000cab5b0	0x510	Event	0x100001	MaximumCommitCondition
1156	svchost.exe	0xfa8002128060	0x514	Thread	0x1fffff	Tid 2612 Pid 1156
1156	svchost.exe	0xfa8002128e60	0x518	ALPC Port	0x1f0001	
1156	svchost.exe	0xfa8000e40360	0x51c	Event	0x1f0003	
1156	svchost.exe	0xfa8002d3d060	0x520	Thread	0x1fffff	Tid 1328 Pid 1156
1268	svchost.exe	0xf8a0012e9fa0	0x4	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
1268	svchost.exe	0xf8a0007d5e00	0x8	Directory	0x3	KnownDlls
1268	svchost.exe	0xfa8002d5d340	0xc	File	0x100020	\Device\HarddiskVolume2\Windows\System32
1268	svchost.exe	0xf8a0012eeaf0	0x10	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
1268	svchost.exe	0xfa8002d5b720	0x14	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d55680	0x18	ALPC Port	0x1f0001	
1268	svchost.exe	0xfa8002d4a070	0x1c	EtwRegistration	0x804	
1268	svchost.exe	0xf8a0012f0830	0x20	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
1268	svchost.exe	0xfa8002d5f270	0x24	Event	0x21f0003	
1268	svchost.exe	0xfa8002a89890	0x28	WindowStation	0xf016e	Service-0x0-3e7$
1268	svchost.exe	0xfa8002a8a090	0x2c	Desktop	0xf00cf	Default
1268	svchost.exe	0xfa8002a89890	0x30	WindowStation	0xf016e	Service-0x0-3e7$
1268	svchost.exe	0xfa8002d554d0	0x34	Event	0x1f0003	
1268	svchost.exe	0xfa8002d7c070	0x38	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d55370	0x3c	Event	0x1f0003	
1268	svchost.exe	0xfa8002d4a180	0x40	Event	0x1f0003	
1268	svchost.exe	0xfa8002d7c800	0x44	Event	0x1f0003	
1268	svchost.exe	0xfa8002d7c780	0x48	Event	0x1f0003	
1268	svchost.exe	0xfa8002d7c700	0x4c	Event	0x1f0003	
1268	svchost.exe	0xf8a000c0e760	0x50	Directory	0xf	BaseNamedObjects
1268	svchost.exe	0xfa8002d7c170	0x54	Event	0x1f0003	
1268	svchost.exe	0xfa8002d73800	0x58	Event	0x1f0003	
1268	svchost.exe	0xfa8002d73390	0x5c	File	0x100001	\Device\KsecDD
1268	svchost.exe	0xfa8002d72060	0x60	Event	0x1f0003	
1268	svchost.exe	0xfa8002d73200	0x64	Event	0x1f0003	
1268	svchost.exe	0xfa8002d72800	0x68	Event	0x1f0003	
1268	svchost.exe	0xfa8002d72650	0x6c	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d72730	0x70	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d725c0	0x74	Event	0x1f0003	
1268	svchost.exe	0xfa8002d28060	0x78	Thread	0x1fffff	Tid 1272 Pid 1268
1268	svchost.exe	0xf8a001c13540	0x7c	Key	0xf003f	MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\DATACOLLECTION
1268	svchost.exe	0xf8a0012f8060	0x80	KeyedEvent	0xf0003	
1268	svchost.exe	0xfa8002d706c0	0x84	IoCompletion	0x1f0003	
1268	svchost.exe	0xfa8002d70590	0x88	TpWorkerFactory	0xf00ff	
1268	svchost.exe	0xfa8002d70420	0x8c	Timer	0x100002	
1268	svchost.exe	0xfa8002d702b0	0x90	Timer	0x1f0003	
1268	svchost.exe	0xfa8002d6f060	0x94	Thread	0x1fffff	Tid 1276 Pid 1268
1268	svchost.exe	0xfa8002d6f060	0x98	Thread	0x1fffff	Tid 1276 Pid 1268
1268	svchost.exe	0xfa8002d73570	0x9c	Timer	0x100002	
1268	svchost.exe	0xfa8002d9d070	0xa0	ALPC Port	0x1f0001	
1268	svchost.exe	0xfa8002d9d2e0	0xa4	Event	0x1f0003	
1268	svchost.exe	0xfa8002d9ed00	0xa8	Mutant	0x1f0001	
1268	svchost.exe	0xfa8002d927e0	0xac	Mutant	0x1f0001	
1268	svchost.exe	0xf8a0012ea060	0xb0	Token	0x48	
1268	svchost.exe	0xfa8002d58780	0xb4	Event	0x1f0003	
1268	svchost.exe	0xfa8002d91070	0xb8	ALPC Port	0x1f0001	
1268	svchost.exe	0xfa8002d915f0	0xbc	Event	0x1f0003	
1268	svchost.exe	0xfa8000d686b0	0xc4	Event	0x1f0003	
1268	svchost.exe	0xfa8002d583f0	0xc8	Event	0x1f0003	
1268	svchost.exe	0xf8a001301f00	0xcc	Key	0x20019	USER\.DEFAULT\CONTROL PANEL\INTERNATIONAL
1268	svchost.exe	0xfa800224d070	0xd0	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d92710	0xd4	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d20060	0xd8	Thread	0x1fffff	Tid 1364 Pid 1268
1268	svchost.exe	0xfa8002d92630	0xdc	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d92550	0xe0	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002ce21f0	0xe4	Event	0x1f0003	
1268	svchost.exe	0xfa8002d93680	0xe8	Semaphore	0x100003	
1268	svchost.exe	0xfa8002eae1b0	0xec	Semaphore	0x100003	
1268	svchost.exe	0xfa800224d170	0xf0	Event	0x1f0003	
1268	svchost.exe	0xfa800224d750	0xf4	File	0x100003	\Device\KsecDD
1268	svchost.exe	0xfa8002cc77c0	0xf8	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002cc76e0	0xfc	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002cc7360	0x100	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002cc7600	0x104	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002cc7280	0x108	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d2fec0	0x10c	Event	0x1f0003	
1268	svchost.exe	0xfa800224d610	0x110	Event	0x1f0003	DiagTrackActiveEvent
1268	svchost.exe	0xfa800226c740	0x114	Mutant	0x1f0001	
1268	svchost.exe	0xfa80022691d0	0x118	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d46630	0x120	Event	0x1f0003	
1268	svchost.exe	0xfa8001aa8e80	0x124	Event	0x100000	TermSrvReadyEvent
1268	svchost.exe	0xf8a001bfe870	0x128	Key	0xf003f	MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\DATACOLLECTION
1268	svchost.exe	0xfa800225a6a0	0x12c	Mutant	0x1f0001	DBWinMutex
1268	svchost.exe	0xfa80022594b0	0x130	File	0x120089	\Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
1268	svchost.exe	0xfa8002d2b340	0x134	Event	0x1f0003	
1268	svchost.exe	0xf8a001308ab0	0x138	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\DIAGNOSTICS\DIAGTRACK\SCENARIOS
1268	svchost.exe	0xfa8002d41060	0x13c	Thread	0x1fffff	Tid 1320 Pid 1268
1268	svchost.exe	0xfa800224d6c0	0x140	Event	0x1f0003	
1268	svchost.exe	0xfa8000d2e8d0	0x144	Event	0x1f0003	
1268	svchost.exe	0xfa8002cf21f0	0x148	Event	0x1f0003	
1268	svchost.exe	0xf8a001308b90	0x14c	Section	0xf0007	UTCRingBuffer_events00.rbs
1268	svchost.exe	0xf8a00131d810	0x150	Section	0xf0007	UTCRingBuffer_events10.rbs
1268	svchost.exe	0xf8a00131d690	0x154	Section	0xf0007	UTCRingBuffer_events01.rbs
1268	svchost.exe	0xf8a00130fb70	0x158	Section	0xf0007	UTCRingBuffer_events11.rbs
1268	svchost.exe	0xfa8002d47320	0x15c	Event	0x1f0003	
1268	svchost.exe	0xfa80022593a0	0x160	Event	0x1f0003	
1268	svchost.exe	0xfa8002b308c0	0x164	Event	0x1f0003	
1268	svchost.exe	0xfa8002ce6120	0x168	Event	0x1f0003	UTCForceUploadEvent
1268	svchost.exe	0xf8a001308960	0x16c	Section	0xf0007	UTCUploaderStatsSharedMemory
1268	svchost.exe	0xfa8002d055b0	0x170	Event	0x1f0003	
1268	svchost.exe	0xfa8002d05530	0x174	Event	0x1f0003	
1268	svchost.exe	0xfa8002d1e300	0x178	Semaphore	0x100003	
1268	svchost.exe	0xfa8002d1e280	0x17c	Semaphore	0x100003	
1268	svchost.exe	0xfa8002d1a060	0x180	Semaphore	0x100003	
1268	svchost.exe	0xfa8002d1e200	0x184	Semaphore	0x100003	
1268	svchost.exe	0xfa8002d1a810	0x188	Semaphore	0x100003	
1268	svchost.exe	0xfa8002d1a790	0x18c	Semaphore	0x100003	
1268	svchost.exe	0xfa8002d1a150	0x190	Thread	0x1fffff	Tid 1300 Pid 1268
1268	svchost.exe	0xfa8002d10810	0x194	Event	0x1f0003	
1268	svchost.exe	0xfa8002d057c0	0x198	IoCompletion	0x1f0003	
1268	svchost.exe	0xfa8002259630	0x19c	TpWorkerFactory	0xf00ff	
1268	svchost.exe	0xfa8002cf2810	0x1a0	Event	0x1f0003	
1268	svchost.exe	0xfa8002d9b5f0	0x1a4	Event	0x1f0003	
1268	svchost.exe	0xfa8002cf2280	0x1a8	Event	0x1f0003	
1268	svchost.exe	0xfa8002ce6060	0x1ac	Event	0x1f0003	
1268	svchost.exe	0xfa8002ce6220	0x1b0	Event	0x1f0003	
1268	svchost.exe	0xfa8002ce61a0	0x1b4	Event	0x1f0003	
1268	svchost.exe	0xfa8002259320	0x1b8	Event	0x1f0003	
1268	svchost.exe	0xfa80022592a0	0x1bc	Event	0x1f0003	
1268	svchost.exe	0xfa8002d1a710	0x1c0	Event	0x1f0003	
1268	svchost.exe	0xfa8002d1a690	0x1c4	Event	0x1f0003	
1268	svchost.exe	0xfa8002d054b0	0x1c8	Event	0x1f0003	
1268	svchost.exe	0xfa8002d05430	0x1cc	Event	0x1f0003	
1268	svchost.exe	0xfa8002d1e810	0x1d0	Event	0x1f0003	
1268	svchost.exe	0xfa8002d1e790	0x1d4	Event	0x1f0003	
1268	svchost.exe	0xfa8002d1e060	0x1d8	Event	0x1f0003	
1268	svchost.exe	0xfa8002d1e180	0x1dc	Event	0x1f0003	
1268	svchost.exe	0xfa8002d0f060	0x1e0	Thread	0x1fffff	Tid 1304 Pid 1268
1268	svchost.exe	0xfa8002d1e580	0x1e4	Event	0x1f0003	
1268	svchost.exe	0xf8a00131de40	0x1e8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION
1268	svchost.exe	0xfa8002d1e500	0x1ec	Event	0x1f0003	
1268	svchost.exe	0xfa8002ce6730	0x1f0	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002ce6490	0x1f4	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d10190	0x1f8	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d104a0	0x1fc	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d103c0	0x200	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d0f660	0x204	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d0e570	0x208	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d46060	0x20c	Thread	0x1fffff	Tid 1308 Pid 1268
1268	svchost.exe	0xfa8002d0e490	0x210	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d10100	0x214	Event	0x1f0003	
1268	svchost.exe	0xfa8002d45060	0x218	Thread	0x1fffff	Tid 1312 Pid 1268
1268	svchost.exe	0xfa8002d42060	0x21c	Thread	0x1fffff	Tid 1316 Pid 1268
1268	svchost.exe	0xfa8002d41060	0x220	Thread	0x1fffff	Tid 1320 Pid 1268
1268	svchost.exe	0xf8a00131e060	0x224	Token	0x20	
1268	svchost.exe	0xf8a001327060	0x228	Token	0x20	
1268	svchost.exe	0xfa8001afa0f0	0x22c	Event	0x1f0003	
1268	svchost.exe	0xfa8002d8ab50	0x230	Thread	0x1fffff	Tid 1340 Pid 1268
1268	svchost.exe	0xf8a001329a70	0x234	Token	0x20	
1268	svchost.exe	0xfa8002d9de20	0x238	File	0x100001	\Device\HarddiskVolume2\ProgramData\Microsoft\Diagnosis\Sideload
1268	svchost.exe	0xf8a0011c9a00	0x23c	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\SQMCLIENT\WINDOWS
1268	svchost.exe	0xf8a001182e20	0x240	Key	0xf003f	MACHINE\SOFTWARE\POLICIES\MICROSOFT\SQMCLIENT\WINDOWS
1268	svchost.exe	0xfa8002eaeda0	0x248	EtwConsumer	0x400	
1268	svchost.exe	0xfa8001bccfe0	0x24c	Event	0x1f0003	
1268	svchost.exe	0xfa8002ccf1f0	0x250	Semaphore	0x100003	
1268	svchost.exe	0xfa8002d24210	0x254	Semaphore	0x100003	
1268	svchost.exe	0xfa8002d8ab50	0x258	Thread	0x1fffff	Tid 1340 Pid 1268
1268	svchost.exe	0xfa8009dfe6e0	0x25c	ALPC Port	0x1f0001	
1268	svchost.exe	0xfa8002eaee90	0x260	Event	0x1f0003	
1268	svchost.exe	0xfa8002da0f60	0x268	Event	0x1f0003	
1268	svchost.exe	0xfa8000e187c0	0x26c	EtwRegistration	0x804	
1268	svchost.exe	0xf8a0011abfa0	0x270	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\DIAGNOSTICS\DIAGTRACK\LOCALSETTINGS
1268	svchost.exe	0xfa8002d1a150	0x274	Thread	0x1fffff	Tid 1300 Pid 1268
1268	svchost.exe	0xfa8000e39140	0x27c	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002d1a150	0x28c	Thread	0x1fffff	Tid 1300 Pid 1268
1268	svchost.exe	0xfa8002d41060	0x2a0	Thread	0x1fffff	Tid 1320 Pid 1268
1268	svchost.exe	0xfa80014d5b50	0x2ac	Thread	0x1fffff	Tid 3596 Pid 1268
1268	svchost.exe	0xfa8002d58470	0x2b0	Event	0x1f0003	
1268	svchost.exe	0xfa80123f9e40	0x2b4	EtwRegistration	0x804	
1268	svchost.exe	0xfa80023e7610	0x2b8	File	0x100080	\Device\Nsi
1268	svchost.exe	0xfa8001e22e30	0x2bc	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002339f90	0x2c8	EtwRegistration	0x804	
1268	svchost.exe	0xfa80019baf60	0x2dc	Event	0x1f0003	
1268	svchost.exe	0xfa800a05ee00	0x2e0	EtwRegistration	0x804	
1268	svchost.exe	0xfa8002117f20	0x2e4	Event	0x1f0003	
1348	svchost.exe	0xf8a0013299b0	0x4	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
1348	svchost.exe	0xf8a0007d5e00	0x8	Directory	0x3	KnownDlls
1348	svchost.exe	0xfa8002d48b30	0xc	File	0x100020	\Device\HarddiskVolume2\Windows\System32
1348	svchost.exe	0xf8a00018c550	0x10	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
1348	svchost.exe	0xfa8002d42e70	0x14	EtwRegistration	0x804	
1348	svchost.exe	0xfa8002d5da10	0x18	ALPC Port	0x1f0001	
1348	svchost.exe	0xfa8002d30b30	0x1c	EtwRegistration	0x804	
1348	svchost.exe	0xf8a00130d350	0x20	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
1348	svchost.exe	0xfa8002d36f40	0x24	Event	0x21f0003	
1348	svchost.exe	0xfa8002b9e9b0	0x28	WindowStation	0xf006e	Service-0x0-3e5$
1348	svchost.exe	0xfa8002b9e840	0x2c	Desktop	0xf00cf	Default
1348	svchost.exe	0xfa8002b9e9b0	0x30	WindowStation	0xf006e	Service-0x0-3e5$
1348	svchost.exe	0xfa8002247e50	0x34	Event	0x1f0003	
1348	svchost.exe	0xfa8002247ee0	0x38	EtwRegistration	0x804	
1348	svchost.exe	0xfa8002ce9ad0	0x3c	Event	0x1f0003	
1348	svchost.exe	0xfa8002ce9a50	0x40	Event	0x1f0003	
1348	svchost.exe	0xfa8002ce99d0	0x44	Event	0x1f0003	
1348	svchost.exe	0xfa8002ce9950	0x48	Event	0x1f0003	
1348	svchost.exe	0xfa8002cfefe0	0x4c	Event	0x1f0003	
1348	svchost.exe	0xf8a000c0e760	0x50	Directory	0xf	BaseNamedObjects
1348	svchost.exe	0xfa8002d1fe90	0x54	Event	0x1f0003	
1348	svchost.exe	0xfa8002d21e90	0x58	Event	0x1f0003	
1348	svchost.exe	0xfa8002d2af20	0x5c	File	0x100001	\Device\KsecDD
1348	svchost.exe	0xfa8002d48c80	0x60	Event	0x1f0003	
1348	svchost.exe	0xfa8002247fb0	0x64	Event	0x1f0003	
1348	svchost.exe	0xfa8002d58a00	0x68	Event	0x1f0003	
1348	svchost.exe	0xfa8002d59e30	0x6c	EtwRegistration	0x804	
1348	svchost.exe	0xfa8002d45e70	0x70	EtwRegistration	0x804	
1348	svchost.exe	0xfa8002d42a60	0x74	Event	0x1f0003	
1348	svchost.exe	0xfa8002d34060	0x78	Thread	0x1fffff	Tid 1352 Pid 1348
1348	svchost.exe	0xfa8000f26060	0x7c	Event	0x1f0003	
1348	svchost.exe	0xf8a001339a00	0x80	KeyedEvent	0xf0003	
1348	svchost.exe	0xfa8002d2cd00	0x84	IoCompletion	0x1f0003	
1348	svchost.exe	0xfa8002d2de00	0x88	TpWorkerFactory	0xf00ff	
1348	svchost.exe	0xfa8002cfee70	0x8c	Timer	0x100002	
1348	svchost.exe	0xfa8002d21d20	0x90	Timer	0x1f0003	
1348	svchost.exe	0xfa8002d98060	0x94	Thread	0x1fffff	Tid 1360 Pid 1348
1348	svchost.exe	0xfa8002d98060	0x98	Thread	0x1fffff	Tid 1360 Pid 1348
1348	svchost.exe	0xfa800225b320	0x9c	Timer	0x100002	
1348	svchost.exe	0xfa8002d808d0	0xa0	ALPC Port	0x1f0001	
1348	svchost.exe	0xfa8002d5bb00	0xa4	Event	0x1f0003	
1348	svchost.exe	0xfa8002d74c70	0xa8	Mutant	0x1f0001	
1348	svchost.exe	0xfa8002d869f0	0xac	Mutant	0x1f0001	
1348	svchost.exe	0xf8a00132d8b0	0xb0	Token	0x48	
1348	svchost.exe	0xfa8002d86970	0xb4	Event	0x1f0003	
1348	svchost.exe	0xfa8002ce4530	0xb8	ALPC Port	0x1f0001	
1348	svchost.exe	0xfa8002259120	0xbc	Event	0x1f0003	
1348	svchost.exe	0xfa8000f2c640	0xc0	ALPC Port	0x1f0001	
1348	svchost.exe	0xfa8000eb0620	0xc4	Semaphore	0x1f0003	
1348	svchost.exe	0xfa8002d407a0	0xc8	Event	0x1f0003	
1348	svchost.exe	0xf8a00132cd70	0xcc	Key	0x20019	USER\S-1-5-19\CONTROL PANEL\INTERNATIONAL
1348	svchost.exe	0xfa8002d5e720	0xd0	EtwRegistration	0x804	
1348	svchost.exe	0xfa8002d5e640	0xd4	EtwRegistration	0x804	
1348	svchost.exe	0xfa8002d2c740	0xd8	EtwRegistration	0x804	
1348	svchost.exe	0xfa8002d66580	0xdc	EtwRegistration	0x804	
1348	svchost.exe	0xfa80129f2670	0xe0	File	0x16019f	\Device\Afd\Endpoint
1348	svchost.exe	0xfa8002f10190	0xe4	Event	0x1f0003	
1348	svchost.exe	0xfa8002d40820	0xe8	Event	0x1f0003	
1348	svchost.exe	0xfa8002d5e820	0xec	Event	0x1f0003	
1348	svchost.exe	0xfa8002d987d0	0xf0	Event	0x1f0003	
1348	svchost.exe	0xf8a000f74220	0xf4	Section	0x4	__ComCatalogCache__
1348	svchost.exe	0xfa8000cab5b0	0xf8	Event	0x100001	MaximumCommitCondition
1348	svchost.exe	0xf8a00135cfa0	0xfc	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1348	svchost.exe	0xfa8002eeab50	0x100	Thread	0x1fffff	Tid 1632 Pid 1348
1348	svchost.exe	0xf8a000f74220	0x104	Section	0x4	__ComCatalogCache__
1348	svchost.exe	0xfa8000cdd720	0x108	EtwRegistration	0x804	
1348	svchost.exe	0xfa8002d5e070	0x10c	File	0x120089	\Device\HarddiskVolume2\Windows\Registration\R000000000006.clb
1348	svchost.exe	0xf8a0013526b0	0x110	Section	0xf0005	
1348	svchost.exe	0xfa8002d5e580	0x114	IoCompletion	0x1f0003	
1348	svchost.exe	0xfa8002d57070	0x118	EtwRegistration	0x804	
